feature01;feature02;feature03;feature04;feature05;feature06;feature07;class
0.048646443;0.09588922;-1.9805422;1.8609014;-1.9733834;-2.8766708;1.1763786;classB
1.6255016;-2.4688973;-1.0860554;0.52879316;-2.297317;2.6928144;-6.0946016;classA
-1.9706923;1.5244393;2.0475407;-1.8308415;-0.8505483;3.97961;2.9868994;classA
2.0206249;-4.046891;0.5872453;0.07242087;0.05088877;2.7342687;-4.169591;classA
0.27294138;0.54114354;-3.4390173;1.9242817;2.6463175;-2.1288385;1.6586912;classA
0.3377141;-1.0931838;2.5810897;-2.824735;-0.51210296;4.038673;2.23036;classA
-5.3699594;3.9158895;1.1774774;-0.15142553;-2.4886765;0.3248291;0.74141705;classA
-4.847229;1.5094405;-0.4766592;-1.3398892;-3.8042583;-1.7725148;-1.7828116;classB
-2.4766183;1.7471075;1.8529271;-4.0405116;-1.4848033;2.1128483;0.49364185;classA
-4.427351;-2.8209534;-0.7164751;0.56064826;-5.099828;1.23938;-0.21872197;classB
-1.5035658;-2.484568;0.4846281;3.1121643;1.6512754;1.7295256;-5.863598;classA
-2.0962465;1.7997689;-1.4361509;1.914027;-0.5135123;-0.77478623;2.7545402;classB
-1.5538399;1.4185425;0.43099135;-2.2820313;-1.9732109;1.507451;1.7557993;classA
0.39217916;1.7696676;0.88424724;-2.1316597;-0.65630406;1.8968493;0.6638404;classA
-1.2652702;-1.6295723;-2.7103782;1.4739321;-1.675584;-0.49697903;1.8283826;classB
-0.5148394;-0.6770274;-2.1908202;2.74596;-0.30791187;1.2801683;-1.462769;classA
-1.7843184;-1.2978811;-0.2789545;-1.3684505;-3.3616083;0.93443537;0.6134765;classB
0.14205003;-4.042872;2.077573;1.5245553;3.6797032;3.3684106;-4.4680333;classA
-1.5054907;2.0157993;2.2228625;-0.5212123;-0.5946763;0.65485287;1.2497703;classA
0.5512138;1.7743944;-0.28449392;-3.3732417;-0.9277074;4.038252;1.1840827;classA
2.471158;0.35434058;-2.3250573;3.1697876;2.113061;1.6641284;0.678066;classA
-3.9368527;2.4376569;1.7320561;0.60700697;-2.803211;-3.2414498;-0.27481297;classA
1.1710802;-4.0647097;-0.7448154;-1.7645427;0.9095485;3.077034;-0.8197536;classB
0.68851364;-2.614739;-0.8099231;0.8707607;2.3254821;3.7503543;-1.5245141;classA
2.111593;0.14479066;-2.1050007;3.7102852;1.4581219;2.308237;-1.3308332;classA
-1.9447157;0.5928181;4.024989;-0.32783446;-4.1138444;-1.7363428;2.7568226;classA
-2.6992967;3.651232;-2.6539705;-3.2921329;-1.2117541;-1.8242419;-2.6121547;classB
2.1037655;-1.1354243;-0.32137305;1.5703993;1.6390467;1.9132826;-2.7817376;classA
0.70373094;-3.5450368;-0.5413928;0.8763575;-0.5629017;-2.087895;0.061859984;classB
3.4528236;-1.1604897;-2.3439329;-4.1963353;1.3117049;1.758742;-1.3977606;classB
-2.9503934;-1.1296688;-1.6621157;-4.129222;-2.5320504;-0.059015382;0.8961875;classB
-3.6088405;-2.2483506;-1.5831403;-1.1857537;-0.83532935;2.789382;-0.813206;classB
-1.4225199;0.4813834;1.5385499;-3.061347;-1.1739073;2.127136;-0.32277668;classA
-2.671081;-0.10178734;-1.6966319;2.276895;-3.4673135;2.7873085;-3.7705593;classB
0.27112335;-4.123184;-0.67609185;0.85689795;1.4277291;4.594266;-1.9944162;classB
-4.4834747;2.5777636;2.2234154;0.66611433;-2.8790276;-1.9003134;0.036579065;classA
-3.6356986;-1.3281515;0.458129;3.0671299;-3.6591792;-0.11532304;-0.25850457;classB
-2.1504385;0.59178174;-2.720003;-3.5474935;-2.7571366;-0.2733344;-0.5610363;classB
-2.4759405;-0.44782147;0.41695;-2.8906806;-2.4542663;-2.1430094;-1.306411;classB
-1.0752031;0.2491003;-3.1175404;1.6991762;-2.253256;-2.7241926;2.9081945;classB
-3.0041003;-0.3432917;0.29142016;1.6156354;-2.148768;1.6489459;1.6942103;classB
2.4840226;-0.937044;0.15957366;6.0973425;-1.0830712;4.1872506;-5.529026;classA
-1.3055298;0.28649375;-1.8646262;0.023816442;-3.4516947;1.0617191;-1.5014833;classB
-1.3578238;-0.9721111;-1.020686;0.29000014;-2.8360023;2.4471855;-1.385438;classB
-0.6226779;-5.063709;-1.9724189;-0.6379467;-2.7165096;4.2773924;0.068128385;classB
-3.303699;-1.1593722;3.1169224;-3.2692506;-2.92589;2.1251674;0.67442995;classA
-1.6784631;2.6730838;1.0634325;-0.16887875;-0.8517138;0.057751272;1.362988;classA
0.76214147;-0.78509444;-0.33323997;4.858479;3.9429078;1.386218;-0.6596831;classA
-0.45217356;1.8270792;1.5958261;-0.97658116;-1.9387977;2.4493043;4.5351486;classA
4.1578903;0.26855305;-4.9795885;-2.9438882;1.2557757;-3.3695943;1.9842093;classA
-0.79662085;0.38708925;1.7768884;-3.07549;-1.7373734;1.8072271;2.864738;classA
-0.9183613;1.8317437;2.2422683;-0.34358528;-1.1140971;0.303131;3.6409717;classA
-6.4144034;0.7235648;1.1349529;2.9527628;0.29792762;-0.1569461;2.3980913;classB
-1.1664042;1.1565032;4.814739;-0.77434915;-2.350804;-0.27878314;1.6328344;classA
-3.3137112;-3.8241968;0.677483;-1.0974679;-4.148521;0.76247734;0.29987267;classB
-5.172907;1.3712447;-1.5880386;1.5473342;-2.0314918;2.042395;4.349949;classB
4.192413;0.27631766;-2.5942028;1.3851459;0.83928764;0.7449239;1.3660232;classA
-2.188819;0.93060887;0.30525765;-2.123642;-2.894283;1.2536513;0.14409295;classA
-2.5428686;0.012441093;0.96970725;-2.4888794;-1.4504752;0.6215618;0.93212855;classA
0.9029659;-1.8229308;-1.9246954;0.508861;0.07493343;-3.3460677;1.820096;classB
0.35921392;2.18078;0.8312254;-1.7906822;-0.20971222;1.6006179;0.14210458;classA
0.22411853;0.84250057;0.28384227;-1.0845993;-1.3412333;1.1817379;4.041413;classA
-0.044618472;-1.9283878;-1.9285176;2.0822327;-2.0176613;-2.3820014;-0.2936564;classB
2.9996324;-2.3798625;-2.1688035;-1.3324591;4.1895795;0.27492443;0.18169388;classA
-2.4016635;0.3595953;0.8658049;-1.5638473;-4.567806;-0.97889334;0.022048466;classB
-0.9973927;0.81629497;-0.817204;-1.6438204;-1.0963683;1.8166277;3.025631;classA
2.3643756;-0.41128746;-1.93138;-1.1048424;1.6834695;-0.39438075;-0.21221688;classA
-2.1621835;0.22824796;-0.48210275;1.5765775;-0.674014;-2.5774705;2.906239;classB
1.9664857;-3.5867696;-0.432983;2.2740273;2.6635036;1.3696214;-2.7072594;classA
0.25784177;-1.6257633;-2.346739;-3.222214;-0.037703414;1.0521368;-1.3559996;classB
-3.1699286;2.145649;2.832365;-0.68661034;-1.4890603;1.5915188;1.2124728;classA
-1.7856137;-4.1136136;-2.3357918;2.1504323;-1.9478045;-2.5555558;-0.8519984;classB
-0.73532885;-1.4509771;-1.5267143;-1.1168194;-2.0302832;2.3975198;-1.1880065;classB
-0.7927929;-0.74811965;-1.9268339;2.4819903;-0.09472905;-3.4712589;0.6206094;classB
2.1981497;-0.7150722;-2.1755607;2.7251167;1.8573778;1.5365208;1.0394274;classA
-0.18083644;-0.7228551;-0.87797767;-1.2398446;-1.5111451;-0.33442602;-2.7292373;classB
-1.8230308;0.18141839;-2.740551;-3.354381;-2.1329255;-0.106647305;-0.90529805;classB
-2.9236188;-0.35182905;-0.3248242;-1.845197;-3.876387;0.2729789;1.0862306;classB
-3.8509479;-4.348344;-1.4251922;1.9495102;-5.2684207;0.49657857;-0.0133153265;classB
2.0505652;-2.0226865;0.13879836;2.332681;2.8526711;1.5032243;-2.3742208;classA
3.8906267;-1.7766986;0.042558335;2.6850274;2.1266353;0.055941902;-0.90114844;classA
0.108986884;-2.7589374;-3.1826446;0.030573191;-1.4717914;-1.1441876;2.2207866;classB
2.4805582;-1.4110833;-0.7006437;2.0576293;0.6675077;3.0045311;-2.370746;classA
-1.2540348;-3.6063793;-2.3884993;0.16766942;-0.09618168;3.696545;-2.6919901;classB
-1.5291855;0.93003994;3.6512716;-1.7462165;-0.61442155;3.1090136;1.6901577;classA
-2.0395968;-1.1572742;-1.0514511;-0.7596988;-2.7487047;1.384763;-1.7912686;classB
-0.7113528;3.4184282;1.4862143;-0.046834745;-0.9514528;0.57580787;2.262162;classA
-4.4925957;-1.1909292;-1.6593102;1.4830754;-5.116583;1.9479014;-1.7878795;classB
-2.6737444;3.4684086;2.552929;0.14094117;-1.294562;1.0140796;3.557546;classA
-3.0395467;1.0944177;0.413856;-2.3807151;-2.4862273;2.308441;0.67594224;classA
0.87534463;-2.2166271;-3.5920303;0.9189069;-0.35180974;-2.307165;1.7346053;classB
-1.6912513;-0.7142848;-2.8710523;-2.6115992;-3.7456453;2.0555542;0.20134413;classB
-1.1998218;1.8772415;0.9804775;0.7336854;-2.595072;-0.7548042;1.8797501;classA
-1.2105447;-2.5561736;-2.5427084;-2.5471525;1.4102372;2.1843212;-2.0379078;classB
-1.4282943;1.178159;-0.15224895;-3.2907038;-0.34419835;3.6589403;-0.058840066;classA
-1.676373;0.39180475;-0.06421548;-3.0294409;-3.0297441;0.89941466;-0.07341315;classA
2.316721;0.3129301;-3.9160402;1.3485621;1.7598143;-1.9260333;1.4976612;classA
0.43848327;1.3340735;6.2110777;-1.2372898;-0.65810794;2.1813428;1.4192934;classA
-0.009041804;-3.467578;-2.5570083;-1.5302773;-1.4437928;3.380744;-1.001156;classB
-1.1192832;-3.8410432;-0.18051456;-0.01611377;1.5282168;2.1462352;-4.4429483;classA
-2.2044895;1.064642;3.1100838;-0.37221718;-2.427604;-0.6126933;2.9339845;classA
-1.4726214;1.5064018;0.9312945;-0.1206207;-1.501445;0.39654398;3.11181;classA
0.6215622;-2.281014;-2.4602559;0.82794225;-0.333452;2.292945;-1.7933636;classA
0.9945843;-3.2423375;0.91829973;0.8319587;2.420116;2.0873628;-1.7134309;classA
1.750829;-0.78340566;-2.8513334;1.3254946;3.1106942;1.6602638;0.631861;classA
-3.1665847;-0.7237187;-1.5715047;2.1983702;0.4370363;-3.4279072;2.4009564;classB
2.621859;-2.0573783;-0.84435564;-0.30919015;-0.1670615;1.8813109;-3.2761266;classA
-3.5651379;0.40190014;4.8642673;-0.20584215;-3.0667074;0.51425046;0.72878045;classA
-1.0684465;1.4501349;1.2322389;0.041201573;-1.8716719;1.3247461;2.947758;classA
-0.5059428;-2.8189545;-0.69108933;-0.41227615;-0.5037815;4.1992345;-1.1379532;classB
-2.6438751;-5.0897827;1.0795913;2.7243774;-2.598807;-2.3259408;-2.9647658;classB
0.0943751;0.21661255;-2.6684031;3.728034;1.6101588;-0.28160378;-0.7288632;classA
-0.019551352;-1.2564867;-1.8927327;1.4193249;-0.24245824;-3.5634844;1.2582109;classB
-1.5791212;-2.0440917;0.74215025;2.5925355;5.7382584;1.4407436;-1.0031734;classA
1.3909897;-0.7575811;-0.20420268;3.1837976;4.090218;2.4980683;-0.03946564;classA
-1.8044859;2.134643;3.698281;1.3704062;-2.4608433;-1.248709;1.961614;classA
-2.3368433;1.3922454;3.5627487;-1.8544382;-1.5528711;2.3413665;2.5003831;classA
-2.326019;-2.0133238;-0.7021429;-1.7058352;-1.3584193;0.7266372;-1.3810439;classB
4.0242343;-0.0031918646;-3.189874;1.0903267;3.7671585;-0.8752105;2.8746483;classA
-1.6337321;2.395083;0.051187333;0.034094755;-0.8921157;1.5560249;2.7566328;classA
1.2142758;-2.4035878;-2.8905723;-2.1179361;2.4406478;4.43308;-2.0545025;classB
1.3424867;-0.3018307;-2.5247326;3.2759593;1.1896198;0.4965379;1.0261091;classA
-0.939043;-0.6528564;-1.3351395;1.3286155;-2.3581893;-1.6296049;1.7307012;classB
-2.012746;2.019748;0.18792605;-0.7035918;-1.3806403;2.4227576;3.266897;classA
-0.45346227;0.70691985;2.9106798;-1.2311769;-1.9214705;1.1064591;2.1617856;classA
2.2294986;-3.4695413;2.501957;3.7452395;3.5096695;3.782367;-4.3297396;classA
1.6287702;-3.1357877;-4.522582;0.19902794;-2.639506;-3.406736;2.3958445;classB
-1.3595366;-2.5061107;-3.3102605;-0.84854865;-1.0295502;3.284916;-2.7968266;classB
-3.1937613;1.581169;0.064023726;-3.057971;-0.97880304;3.6910896;0.07218895;classA
0.05794209;-3.5478528;-0.967163;0.76715314;0.22168678;4.488859;-2.923163;classA
-0.6026538;-1.7131896;0.45352697;-1.8087302;-1.0493534;1.8304437;0.6305827;classB
-0.45227912;-2.810878;-2.0951824;1.0860423;-1.3725183;-3.5974987;1.2885693;classB
-2.0029285;2.0462217;-2.393248;1.1092424;1.1032385;-2.4304814;4.8310847;classB
0.72812665;-0.5961653;-2.5718734;-0.23432772;0.19312331;-2.2853518;4.3319554;classB
-3.8795862;-4.2297444;-0.20047478;0.75412005;-4.293095;1.6508642;1.3488933;classB
2.053431;-1.0685016;-1.040646;1.4459268;-0.010411215;2.8599029;-2.2252345;classA
-1.9311782;2.4772513;1.8880361;-0.8140843;-0.16335954;2.2104993;2.3307853;classA
0.4092892;-0.5538398;0.08570798;1.8680046;2.041274;2.2240262;-2.281975;classA
-2.1778634;-2.3113985;-0.21952634;-4.0903172;-4.598871;-0.39347857;2.4321938;classB
1.3700669;0.31278238;-2.0793123;3.3944097;0.82723254;2.4023457;-0.12840052;classA
-1.5840006;-0.7064732;-1.1897522;2.652324;2.1759071;-0.5654524;-2.340817;classA
-1.6906505;0.5547763;0.5826031;1.7450252;1.8129147;-2.0291412;2.2293103;classB
-3.6497731;0.9822013;0.51459664;2.0872726;-0.74483603;-0.80644906;2.2484276;classB
-2.463533;1.0598183;-0.60817224;-3.780465;-1.9337281;3.6374428;2.4769073;classA
-2.751616;1.3890253;-1.2228216;1.3198353;-2.7850866;-0.5716491;4.250602;classB
-2.131904;-2.7425997;-1.0080286;2.126946;-0.80263203;-3.5802662;0.4235689;classB
2.4648318;-0.78203243;-4.832604;-0.8754773;3.5470147;-1.173524;2.6711497;classA
2.1792674;-2.8432848;-3.760793;0.511139;-3.2237015;-3.9060562;1.4818425;classB
-1.1162863;-3.4962656;-1.1970395;-1.8311629;-1.0311825;3.2135084;0.39142963;classB
1.2153201;-1.0467839;-1.7985425;2.6661508;3.3537269;-0.12095548;-0.4442565;classA
-0.872291;-1.7782617;0.18548582;1.3548975;-2.368435;-0.71640795;0.18536876;classB
1.5724137;-1.0862038;-4.219047;0.8867152;-1.2589493;-3.5125751;2.0624583;classB
-3.762955;-0.62629664;-1.023334;1.1701536;-5.19652;1.1921558;3.2240233;classB
0.26126516;1.7147857;0.41224107;0.6688005;-2.3304381;0.19825092;-3.877937;classB
-2.2933717;-0.8515853;0.18889868;0.7818446;-3.2129087;1.5210797;-1.5264652;classB
-1.3505529;-3.158062;-3.0091686;-2.8697221;0.33023554;1.9270703;-2.8909225;classB
-3.4626417;-0.34003803;-0.89380836;-3.4818168;-1.0243345;3.0938756;1.0058268;classA
-0.69814146;-1.3733169;-2.1483054;0.7837313;-2.3340511;-1.5069159;2.8415117;classB
-0.99194074;-1.8795986;1.1850698;-2.0944304;-0.39227802;-0.541833;-1.5024034;classB
2.2329035;-0.5388615;-3.5572522;1.1469177;3.2062643;0.024726894;1.2906435;classA
3.5894132;-3.3064609;0.039517507;1.4177802;1.2583362;2.626476;-2.953693;classA
-1.4490243;-2.199484;-1.3068562;-1.413844;-1.7268523;1.7636118;-0.40280512;classB
-2.85968;-0.9448175;-0.095614046;1.5642506;-0.7193003;-0.19590655;1.8485476;classB
-4.3848433;-1.3710911;-0.9489;1.6853313;-1.763674;0.31174564;2.2469323;classB
2.998116;1.0991737;-3.083361;0.77874446;0.42841783;-0.7335792;1.1466689;classA
-0.033363115;0.69776475;-0.47608164;-0.07114392;-3.1377664;0.25038484;-2.5924973;classB
-1.4946109;1.2018055;2.9947062;-0.8828099;0.6056775;0.60955817;2.96357;classA
-4.338852;-1.4797895;0.59935874;2.4207332;-0.35635868;-2.076682;1.4266478;classB
0.73914206;-3.3475497;1.9213289;4.0653005;-0.3790965;3.3770666;-4.221432;classA
-1.9684948;-1.710628;-0.71679837;2.273244;-4.652721;0.47484908;-0.58980995;classB
0.062275786;2.8868685;-1.4280107;-2.1468608;0.13771501;2.5175667;0.75917387;classA
1.222933;-2.0091636;-0.34887195;3.5191357;1.3096102;1.6336658;-3.8363504;classA
-0.5718826;-2.5447125;-3.1254148;1.1530393;-1.7648871;-2.1742811;1.6657647;classA
-0.76689863;-0.7037878;-3.1784961;2.1668172;0.9207194;0.58382714;-2.407812;classA
2.057153;-1.6635165;-3.2220669;0.8098797;5.3539057;0.3448201;2.4472237;classA
2.9386783;-0.4584839;-2.2039807;0.92698544;-0.6550581;0.045368392;-1.28428;classA
-4.2720413;-2.130408;-2.2563043;-2.6062422;-1.9251406;0.5796875;-1.3009765;classB
1.1614267;-2.4056933;-2.0903444;0.012557938;1.0444765;2.3986263;-0.2794758;classA
2.8932254;-2.6923125;0.35174525;3.7367265;0.13291702;2.633374;-5.1501503;classA
-2.0198677;1.1849372;0.36996046;-2.5927649;-1.8940516;2.9139962;1.6377829;classA
-2.7519093;-4.719944;-0.44682288;1.7051585;-2.9607937;-0.8513335;-0.6278183;classB
-0.360131;0.35967502;0.35976338;0.9735389;-1.4338418;1.6102834;-3.7492902;classB
0.020163583;1.8704932;1.4535471;-0.7891742;-0.5451122;2.1182368;2.1254904;classA
-1.000722;3.2045207;1.0883135;-2.312474;-1.6003082;2.7103593;2.5779831;classA
-1.3725421;1.638202;0.34246957;-0.61439484;-2.2516894;-0.05701347;-0.78884846;classA
-3.9187257;-0.26615655;-0.05142337;1.9075598;-1.7050734;0.41878572;2.230764;classB
-0.44859725;-0.96485656;-0.5913068;-5.2575865;0.11481852;-1.4620873;-0.1825035;classB
1.9634706;-1.6203378;-1.8919814;0.19251391;3.2083862;0.67709684;1.1473714;classA
-2.5570762;-0.0304918;-1.1921062;1.4754419;-2.8370852;-1.9033699;2.3433595;classB
0.1429809;-2.4834032;0.82691175;2.0499303;0.74811894;1.8568765;-3.1609142;classA
-2.7952158;-1.510406;0.56035066;-4.5230985;-1.0280654;3.3574548;0.23330924;classA
-1.7760081;-1.5217034;-0.019211296;-1.6626992;-2.8803072;0.5523078;-0.50441515;classB
0.58884305;-1.0094552;-0.96809596;-1.8362114;-2.8413837;0.47276837;-0.30562425;classB
0.580581;2.0705;1.231125;0.14512405;-1.5499088;-0.22221369;2.0322053;classA
1.9772179;-1.1155814;-2.9132607;0.07129225;0.33497375;1.5034205;-1.4442465;classA
1.6037073;-1.2069198;-2.1421106;2.5561736;0.64178175;1.0040022;-2.5131664;classA
0.049122382;1.6665206;1.588223;-2.4687831;-2.3123548;3.4433074;3.4839528;classA
-1.50493;-0.3305522;-1.3341396;-3.8942342;-1.3473355;3.781629;2.5936387;classA
-2.5916727;-1.8984929;-0.6227332;-0.58131546;-2.172158;2.10983;-1.0392821;classB
-1.4994011;-2.3100507;-3.4993024;-6.3999324;-0.49410027;1.0461375;1.5903552;classB
-1.6279958;-2.4965885;-1.3661022;0.7177616;0.7062079;-1.7375593;2.4861536;classB
-4.103287;2.0425649;2.6152735;-1.677671;-2.5401845;0.44851086;1.0124984;classA
-4.301224;0.050896287;-2.4376702;2.3525949;-1.4477051;0.13807414;3.0053802;classB
-3.078738;1.3206842;0.957865;-1.4737602;-2.9057891;-0.77904975;2.0474951;classA
-0.64885306;1.570433;1.3141017;-0.5390179;-1.8061763;2.0671477;2.8896835;classA
1.7342274;-1.7781427;-1.5821791;1.5145246;1.490789;3.2144556;-0.7428203;classA
-1.9921019;-3.1057937;-0.69758236;-1.964451;-2.6079907;0.7391925;-0.67541575;classB
-2.1879735;-2.078319;1.2094269;5.3042154;1.1437676;4.4315658;-3.9062939;classA
-0.11046011;-1.2460572;1.1730325;-2.6630297;-2.0282257;3.44996;3.2721152;classA
-1.8039882;-0.35884306;3.4605205;-0.5777492;-3.4974074;-0.78210557;2.3118515;classA
4.902018;0.54805243;-1.981342;1.8561023;2.9882507;0.32482785;1.3201272;classA
-1.2406281;0.4071072;-2.220554;-3.3592172;-0.33222127;-1.0653323;-1.9587626;classB
0.17216186;1.6620979;2.2181506;-2.4440854;-0.67231786;4.4221544;1.9564086;classA
-2.0214918;-5.14934;-2.5623035;-0.74763286;-1.9106147;4.697987;0.33910742;classB
0.07941208;-2.6047878;-2.7675264;0.9640739;-2.1331606;-2.3850105;1.4157634;classB
-1.0626726;-2.6270938;-2.3248863;1.2291102;-2.012559;-0.23774236;1.025352;classB
-0.5596284;-0.444043;-3.5925438;1.0171831;0.6677684;-2.9466617;3.6656225;classB
0.7049257;0.5366059;-2.5115514;3.1688526;0.25535157;2.410793;-1.8342891;classA
2.4462855;-0.25556365;-2.5586817;0.81078106;-0.74359864;0.0055397814;-2.771967;classA
-0.4553889;-2.446539;-2.0054967;-3.0737972;-0.6110811;2.636948;0.27834645;classB
-1.3758632;2.8029273;1.0822855;0.76034874;-0.96606207;-0.39579076;1.971465;classA
-3.6052196;0.33793542;1.826351;-1.8152299;-2.3346355;1.8750086;3.7217803;classA
0.90767515;-1.8950281;-0.72614306;3.4634964;0.12462233;1.6534647;-2.8829355;classA
-1.484478;-4.8673224;-2.0721858;1.8669937;-2.9077537;-3.171335;-0.8099541;classB
-1.6356269;1.6953909;1.7703257;-3.3194602;-1.5336183;2.4760199;0.7356095;classA
-2.9479718;1.5363584;0.6158499;-2.047298;0.34475785;2.147848;1.6971332;classA
3.016937;0.58446467;-2.5880437;0.6382875;3.4062665;-4.239602;1.9087723;classA
-1.8324747;1.2526348;3.5302038;-1.1898847;-0.66119933;-0.3388104;2.1932895;classA
1.486547;-3.144772;-1.7758268;-2.5880573;1.8108283;2.684454;-1.6311959;classB
-1.7208109;-4.329447;-1.3513957;2.0225687;-1.2686992;-2.9182115;-0.7189483;classB
-3.537382;1.1875669;0.16329189;-2.4544547;-2.4629087;0.5498384;-0.3061816;classA
-1.0030192;0.6800851;-4.0271153;0.9505904;0.40674686;-1.807758;4.386624;classB
2.51762;-1.8355398;-2.3814304;0.09664733;2.888982;0.1387541;0.7858382;classA
1.3910905;-3.8526342;-1.3199109;-1.9963446;2.2718832;0.36853683;-3.3611028;classA
0.8242392;-1.6242958;-1.0185413;1.7917378;-2.8413916;-3.6239285;-0.7237655;classB
-0.8955175;-0.98509413;3.3227644;-1.6907464;-1.3767095;3.4408782;3.6384523;classA
-1.5072167;-3.4709816;-2.1808796;1.9668342;-4.913611;-1.2967381;-0.077984564;classB
0.8318227;1.5953109;4.5696;1.6228738;-0.7231881;-1.7942455;3.2037878;classA
-1.690131;-1.5612723;1.1293292;1.9499736;-3.9334736;1.4672076;-1.7966462;classB
2.1422067;-4.12584;-4.757168;1.7814522;-1.6118503;-4.7938714;-0.6075528;classB
1.8548397;-1.6866728;-0.7826017;2.3746917;-0.91538376;2.377066;-5.239382;classA
-3.9917874;0.23391706;-0.697022;-2.8511553;-1.8995751;-2.163474;-1.361097;classB
-1.3898693;1.3796597;-0.94163567;-4.3316383;-0.744526;3.6198556;2.520927;classA
-3.0841222;1.8027122;-3.4415474;-3.3409674;-0.24829558;2.757835;0.12362649;classA
3.083202;-2.7655666;-3.367794;0.57092744;1.0955065;-5.092244;1.709065;classB
-0.51009613;2.2523572;0.8044484;-1.8472369;-0.6408982;2.134069;-1.2955397;classA
3.7039466;1.1188489;-3.0433774;0.028998014;-0.9705806;-1.4699662;-0.5881153;classA
-2.2394097;-1.9168179;-1.0638938;-0.19488192;-3.3724751;2.4708505;-1.0174694;classB
-2.2492347;-2.6658633;-0.8539815;-0.15282303;1.2937151;3.4008546;-3.672948;classB
1.4796962;-3.2207859;-0.32200307;-0.51986605;2.7022603;4.9343195;-2.0182345;classA
-1.6862053;2.802962;2.8387384;-0.38918248;-1.566777;0.82338613;0.12878135;classA
3.2131622;-0.058825478;-2.526598;-1.5931349;3.028971;3.0093462;-4.012092;classB
-0.42904043;-0.47546062;-3.4560053;1.0727742;-3.9967902;1.0996168;2.392864;classB
-0.40402406;3.10953;3.1287723;1.0451561;-0.0034750805;1.705066;2.7891192;classA
-0.3385734;-2.0646307;-2.4531724;-4.767439;-0.8930383;0.6966662;0.8665787;classB
0.05116864;-4.967715;-1.8706808;1.4081807;-4.665353;-1.02008;-1.3619524;classB
-2.737599;0.835114;-2.6755116;-3.2340407;-2.4913485;-0.37218067;-1.6697521;classB
-1.2015963;-0.28131533;1.166054;-2.3240066;-2.998727;-1.8837535;-0.018168757;classB
-0.6146444;0.25637713;0.12302869;-3.3421566;-2.2159898;1.6008613;1.7399648;classA
-2.9705274;0.7014002;-1.1198663;-2.9518743;-2.869335;1.8466398;-1.9006913;classA
4.6312633;-4.6298475;-3.5556495;1.6876227;-2.1110504;-6.215241;-2.343975;classB
-1.102268;-2.114917;-2.6352391;2.499218;-1.2071813;-3.7312615;-0.064108536;classB
0.011878844;-2.6404712;-3.2143257;-2.533397;2.8892732;1.3699956;0.8431155;classA
-2.0159173;-0.49157324;-2.721432;0.21144347;1.8318496;0.8366602;-1.4179783;classA
-3.856767;-1.6373297;-0.3357048;1.9622954;0.54156435;-1.0386279;1.3033842;classB
-0.89609385;-1.8552268;-1.7320938;-1.9755238;-1.592128;2.925168;-0.6349394;classB
-0.44368634;2.6443553;0.33367994;-0.65923697;-0.7347367;1.8620952;3.1539018;classA
0.65239066;-1.712439;-0.18875183;4.195821;0.57790405;1.9920231;-3.944171;classA
4.3422933;-0.26024035;-3.6097481;-0.7314715;2.7331011;-1.6431096;1.2965769;classA
-2.9947786;1.675712;-1.8864688;3.0262125;0.3237099;-3.14733;2.2142541;classB
-2.9193008;2.3993688;3.2069552;0.24007766;-2.914152;-0.6688136;1.6116205;classA
-0.21522193;1.794582;2.5315342;-1.1907921;-1.7986171;2.5814357;2.014042;classA
-3.1613348;-1.5044265;-1.8195924;2.8505118;-2.2791753;3.5274904;-5.1524463;classB
-0.103527434;-6.607514;-1.0543151;1.066834;-2.8177965;3.8664849;-1.6545744;classB
-0.7993795;-4.076726;-1.7560941;-1.5733258;-0.40179878;3.6191757;-1.233136;classB
2.137861;-4.0296116;-0.51190335;1.107174;-2.2434835;4.7333283;-0.923771;classB
0.015562075;-1.4541981;-0.7991478;0.56523335;-1.4431827;2.3861725;-3.6164026;classB
-2.394583;-1.2844595;-1.430961;1.4252545;-1.7606272;-0.43077365;1.7894725;classB
-1.3775163;2.1693177;-0.15365404;-1.4166676;-1.5577567;1.2197089;-0.90748984;classA
-3.8890896;3.6870189;1.9490062;-0.023225835;0.5595166;0.91862684;0.54566157;classA
2.9045188;-0.08025558;-2.2271743;2.0627592;1.443412;0.4997739;-0.30465254;classA
-1.1326015;-0.10129192;-1.9951767;-4.483418;-0.4115;-0.520931;-0.54555535;classB
3.1416767;-2.1843095;-5.7085834;1.2861531;-4.1463175;-2.7168412;0.16833474;classB
-2.317865;-1.2856597;-3.8062043;-0.33332402;-0.13446902;4.7068253;-2.9567893;classB
0.10019879;-2.1905448;-3.584149;-1.2427651;-1.476678;2.83545;-1.6102741;classB
-2.622808;-2.9015596;-2.1034045;-0.9343009;-4.1733055;2.699089;-0.91904885;classB
0.37156168;0.20833224;-1.3632807;1.4762727;1.4891317;-2.5048628;1.6068945;classB
-4.198869;-1.7989644;-0.64328593;2.584908;-4.313754;1.4644502;-0.29413444;classB
-1.8227057;-0.116829455;-1.0757538;1.3142093;-2.0162313;-1.0670501;3.0210662;classB
0.2833848;-3.9627893;-3.1375806;1.2837783;-0.7461595;-3.6532743;0.24250633;classB
0.31294373;-3.4927232;-0.4553183;0.5416437;0.9965394;1.6341773;-3.4792733;classA
-2.844057;-1.4272217;-0.5181803;1.4346234;-2.5775006;-0.035044707;1.6006421;classB
